							
345	회	15	20	23	29	39	42
344	회	1	2	15	28	34	45
343	회	1	10	17	29	31	43
342	회	1	13	14	33	34	43
341	회	1	8	19	34	39	43
340	회	18	24	26	29	34	38
339	회	6	8	14	21	30	37
338	회	2	13	34	38	42	45
337	회	1	5	14	18	32	37
336	회	3	5	20	34	35	44
335	회	5	9	16	23	26	45
334	회	13	15	21	29	39	43
333	회	5	14	27	30	39	43
332	회	16	17	34	36	42	45
331	회	4	9	14	26	31	44
330	회	3	4	16	17	19	20
329	회	9	17	19	30	35	42
328	회	1	6	9	16	17	28
327	회	6	12	13	17	32	44
326	회	16	23	25	33	36	39
325	회	7	17	20	32	44	45
324	회	2	4	21	25	33	36
323	회	10	14	15	32	36	42
322	회	9	18	29	32	38	43
321	회	12	18	20	21	25	34
320	회	16	19	23	25	41	45
319	회	5	8	22	28	33	42
318	회	2	17	19	20	34	45
317	회	3	10	11	22	36	39
316	회	10	11	21	27	31	39
315	회	1	13	33	35	43	45
314	회	15	17	19	34	38	41
313	회	9	17	34	35	43	45
312	회	2	3	5	6	12	20
311	회	4	12	24	27	28	32
310	회	1	5	19	28	34	41
309	회	1	2	5	11	18	36
308	회	14	15	17	19	37	45
307	회	5	15	21	23	25	45
306	회	4	18	23	30	34	41
305	회	7	8	18	21	23	39
304	회	4	10	16	26	33	41
303	회	2	14	17	30	38	45
302	회	13	19	20	32	38	42
301	회	7	11	13	33	37	43
300	회	7	9	10	12	26	38
299	회	1	3	20	25	36	45
298	회	5	9	27	29	37	40
297	회	6	11	19	20	28	32
296	회	3	8	15	27	30	45
295	회	1	4	12	16	18	38
294	회	6	10	17	30	37	38
293	회	1	9	17	21	29	33
292	회	17	18	31	32	33	34
291	회	3	7	8	18	20	42
290	회	8	13	18	32	39	45
289	회	3	14	33	37	38	42
288	회	1	12	17	28	35	41
287	회	6	12	24	27	35	37
286	회	1	15	19	40	42	44
285	회	13	33	37	40	41	45
284	회	2	7	15	24	30	45
283	회	6	8	18	31	38	45
282	회	2	5	10	18	31	32
281	회	1	3	4	6	14	41
280	회	10	11	23	24	36	37
279	회	7	16	31	36	37	38
278	회	3	11	37	39	41	43
277	회	10	12	13	15	25	29
276	회	4	15	21	33	39	41
275	회	14	19	20	35	38	40
274	회	13	14	15	26	35	39
273	회	1	8	24	31	34	44
272	회	7	9	12	27	39	43
271	회	3	8	9	27	29	40
270	회	5	9	12	20	21	26
269	회	5	18	20	36	42	43
268	회	3	10	19	24	32	45
267	회	7	8	24	34	36	41
266	회	3	4	9	11	22	42
265	회	5	9	34	37	38	39
264	회	9	16	27	36	41	44
263	회	1	27	28	32	37	40
262	회	9	12	24	25	29	31
261	회	6	11	16	18	31	43
260	회	7	12	15	24	37	40
259	회	4	5	14	35	42	45
258	회	14	27	30	31	38	40
257	회	6	13	27	31	32	37
256	회	4	11	14	21	23	43
255	회	1	5	6	24	27	42
254	회	1	5	19	20	24	30
253	회	8	19	25	31	34	36
252	회	14	23	26	31	39	45
251	회	6	7	19	25	28	38
250	회	19	23	30	37	43	45
249	회	3	8	27	31	41	44
248	회	3	8	17	23	38	45
247	회	12	15	28	36	39	40
246	회	13	18	21	23	26	39
245	회	9	11	27	31	32	38
244	회	13	16	25	36	37	38
243	회	2	12	17	19	28	42
242	회	4	19	20	21	32	34
241	회	2	16	24	27	28	35
240	회	6	10	16	40	41	43
239	회	11	15	24	39	41	44
238	회	2	4	15	28	31	34
237	회	1	11	17	21	24	44
236	회	1	4	8	13	37	39
235	회	21	22	26	27	31	37
234	회	13	21	22	24	26	37
233	회	4	6	13	17	28	40
232	회	8	9	10	12	24	44
231	회	5	10	19	31	44	45
230	회	5	11	14	29	32	33
229	회	4	5	9	11	23	38
228	회	17	25	35	36	39	44
227	회	4	5	15	16	22	42
226	회	2	6	8	14	21	22
225	회	5	11	13	19	31	36
224	회	4	19	26	27	30	42
223	회	1	3	18	20	26	27
222	회	5	7	28	29	39	43
221	회	2	20	33	35	37	40
220	회	5	11	19	21	34	43
219	회	4	11	20	26	35	37
218	회	1	8	14	18	29	44
217	회	16	20	27	33	35	39
216	회	7	16	17	33	36	40
215	회	2	3	7	15	43	44
214	회	5	7	20	25	28	37
213	회	2	3	4	5	20	24
212	회	11	12	18	21	31	38
211	회	12	13	17	20	33	41
210	회	10	19	22	23	25	37
209	회	2	7	18	20	24	33
208	회	14	25	31	34	40	44
207	회	3	11	14	31	32	37
206	회	1	2	3	15	20	25
205	회	1	3	21	29	35	37
204	회	3	12	14	35	40	45
203	회	1	3	11	24	30	32
202	회	12	14	27	33	39	44
201	회	3	11	24	38	39	44
200	회	5	6	13	14	17	20
199	회	14	21	22	25	30	36
198	회	12	19	20	25	41	45
197	회	7	12	16	34	42	45
196	회	35	36	37	41	44	45
195	회	7	10	19	22	35	40
194	회	15	20	23	26	39	44
193	회	6	14	18	26	36	39
192	회	4	8	11	18	37	45
191	회	5	6	24	25	32	37
190	회	8	14	18	30	31	44
189	회	8	14	32	35	37	45
188	회	19	24	27	30	31	34
187	회	1	2	8	18	29	38
186	회	4	10	14	19	21	45
185	회	1	2	4	8	19	38
184	회	1	2	6	16	20	33
183	회	2	18	24	34	40	42
182	회	13	15	27	29	34	40
181	회	14	21	23	32	40	45
180	회	2	15	20	21	29	34
179	회	5	9	17	25	39	43
178	회	1	5	11	12	18	23
177	회	1	10	13	16	37	43
176	회	4	17	30	32	33	34
175	회	19	26	28	31	33	36
174	회	13	14	18	22	35	39
173	회	3	9	24	30	33	34
172	회	4	19	21	24	26	41
171	회	4	16	25	29	34	35
170	회	2	11	13	15	31	42
169	회	16	27	35	37	43	45
168	회	3	10	31	40	42	43
167	회	24	27	28	30	36	39
166	회	9	12	27	36	39	45
165	회	5	13	18	19	22	42
164	회	6	9	10	11	39	41
163	회	7	11	26	28	29	44
162	회	1	5	21	25	38	41
161	회	22	34	36	40	42	45
160	회	3	7	8	34	39	41
159	회	1	18	30	41	42	43
158	회	4	9	13	18	21	34
157	회	19	26	30	33	35	39
156	회	5	18	28	30	42	45
155	회	16	19	20	32	33	41
154	회	6	19	21	35	40	45
153	회	3	8	11	12	13	36
152	회	1	5	13	26	29	34
151	회	1	2	10	13	18	19
150	회	2	18	25	28	37	39
149	회	2	11	21	34	41	42
148	회	21	25	33	34	35	36
147	회	4	6	13	21	40	42
146	회	2	19	27	35	41	42
145	회	2	3	13	20	27	44
144	회	4	15	17	26	36	37
143	회	26	27	28	42	43	45
142	회	12	16	30	34	40	44
141	회	8	12	29	31	42	43
140	회	3	13	17	18	19	28
139	회	9	11	15	20	28	43
138	회	10	11	27	28	37	39
137	회	7	9	20	25	36	39
136	회	2	16	30	36	41	42
135	회	6	14	22	28	35	39
134	회	3	12	20	23	31	35
133	회	4	7	15	18	23	26
132	회	3	17	23	34	41	45
131	회	8	10	11	14	15	21
130	회	7	19	24	27	42	45
129	회	19	23	25	28	38	42
128	회	12	30	34	36	37	45
127	회	3	5	10	29	32	43
126	회	7	20	22	27	40	43
125	회	2	8	32	33	35	36
124	회	4	16	23	25	29	42
123	회	7	17	18	28	30	45
122	회	1	11	16	17	36	40
121	회	12	28	30	34	38	43
120	회	4	6	10	11	32	37
119	회	3	11	13	14	17	21
118	회	3	4	10	17	19	22
117	회	5	10	22	34	36	44
116	회	2	4	25	31	34	37
115	회	1	2	6	9	25	28
114	회	11	14	19	26	28	41
113	회	4	9	28	33	36	45
112	회	26	29	30	33	41	42
111	회	7	18	31	33	36	40
110	회	7	20	22	23	29	43
109	회	1	5	34	36	42	44
108	회	7	18	22	23	29	44
107	회	1	4	5	6	9	31
106	회	4	10	12	22	24	33
105	회	8	10	20	34	41	45
104	회	17	32	33	34	42	44
103	회	5	14	15	27	30	45
102	회	17	22	24	26	35	40
101	회	1	3	17	32	35	45
100	회	1	7	11	23	37	42
99	회	1	3	10	27	29	37
98	회	6	9	16	23	24	32
97	회	6	7	14	15	20	36
96	회	1	3	8	21	22	31
95	회	8	17	27	31	34	43
94	회	5	32	34	40	41	45
93	회	6	22	24	36	38	44
92	회	3	14	24	33	35	36
91	회	1	21	24	26	29	42
90	회	17	20	29	35	38	44
89	회	4	26	28	29	33	40
88	회	1	17	20	24	30	41
87	회	4	12	16	23	34	43
86	회	2	12	37	39	41	45
85	회	6	8	13	23	31	36
84	회	16	23	27	34	42	45
83	회	6	10	15	17	19	34
82	회	1	2	3	14	27	42
81	회	5	7	11	13	20	33
80	회	17	18	24	25	26	30
79	회	3	12	24	27	30	32
78	회	10	13	25	29	33	35
77	회	2	18	29	32	43	44
76	회	1	3	15	22	25	37
75	회	2	5	24	32	34	44
74	회	6	15	17	18	35	40
73	회	3	12	18	32	40	43
72	회	2	4	11	17	26	27
71	회	5	9	12	16	29	41
70	회	5	19	22	25	28	43
69	회	5	8	14	15	19	39
68	회	10	12	15	16	26	39
67	회	3	7	10	15	36	38
66	회	2	3	7	17	22	24
65	회	4	25	33	36	40	43
64	회	14	15	18	21	26	36
63	회	3	20	23	36	38	40
62	회	3	8	15	27	29	35
61	회	14	15	19	30	38	43
60	회	2	8	25	36	39	42
59	회	6	29	36	39	41	45
58	회	10	24	25	33	40	44
57	회	7	10	16	25	29	44
56	회	10	14	30	31	33	37
55	회	17	21	31	37	40	44
54	회	1	8	21	27	36	39
53	회	7	8	14	32	33	39
52	회	2	4	15	16	20	29
51	회	2	3	11	16	26	44
50	회	2	10	12	15	22	44
49	회	4	7	16	19	33	40
48	회	6	10	18	26	37	38
47	회	14	17	26	31	36	45
46	회	8	13	15	23	31	38
45	회	1	10	20	27	33	35
44	회	3	11	21	30	38	45
43	회	6	31	35	38	39	44
42	회	17	18	19	21	23	32
41	회	13	20	23	35	38	43
40	회	7	13	18	19	25	26
39	회	6	7	13	15	21	43
38	회	16	17	22	30	37	43
37	회	7	27	30	33	35	37
36	회	1	10	23	26	28	40
35	회	2	3	11	26	37	43
34	회	9	26	35	37	40	42
33	회	4	7	32	33	40	41
32	회	6	14	19	25	34	44
31	회	7	9	18	23	28	35
30	회	8	17	20	35	36	44
29	회	1	5	13	34	39	40
28	회	9	18	23	25	35	37
27	회	1	20	26	28	37	43
26	회	4	5	7	18	20	25
25	회	2	4	21	26	43	44
24	회	7	8	27	29	36	43
23	회	5	13	17	18	33	42
22	회	4	5	6	8	17	39
21	회	6	12	17	18	31	32
20	회	10	14	18	20	23	30
19	회	6	30	38	39	40	43
18	회	3	12	13	19	32	35
17	회	3	4	9	17	32	37
16	회	6	7	24	37	38	40
15	회	3	4	16	30	31	37
14	회	2	6	12	31	33	40
13	회	22	23	25	37	38	42
12	회	2	11	21	25	39	45
11	회	1	7	36	37	41	42
10	회	9	25	30	33	41	44
9	회	2	4	16	17	36	39
8	회	8	19	25	34	37	39
7	회	2	9	16	25	26	40
6	회	14	15	26	27	40	42
5	회	16	24	29	40	41	42
4	회	14	27	30	31	40	42
3	회	11	16	19	21	27	31
2	회	9	13	21	25	32	42
1	회	10	23	29	33	37	40
							
							
